TXN_ID,Date,Store,Product,Qty,Price
TXN05399,2023-01-06,Tokyo-04,Keyboard,3,88.69
TXN05400,2023-10-27,Berlin-03,Laptop,3,1334.21
TXN05401,2023-04-25,London-01,Cables,2,14.74
TXN05402,2023-07-30,Paris-05,Phone,3,751.59
TXN05403,2023-01-24,Berlin-03,Laptop,1,1195.06
TXN05404,2023-08-15,Tokyo-04,Phone,2,700.82
TXN05405,2023-09-02,Berlin-03,Monitor,8,333.13
TXN05406,2023-04-23,Paris-05,Laptop,4,1214.57
TXN05407,2023-07-02,Paris-05,Keyboard,3,88.9
TXN05408,2023-10-30,Berlin-03,Mouse,1,25.8
TXN05409,2023-07-28,Berlin-03,Laptop,2,1220.79
TXN05410,2023-08-04,NYC-02,TV,1,1424.07
TXN05411,2023-01-03,Berlin-03,Laptop,3,1113.39
TXN05412,2023-07-09,Berlin-03,Cables,8,14.1
TXN05413,2023-09-06,London-01,Keyboard,4,87.18
TXN05414,2023-04-25,Berlin-03,Mouse,3,27.18
TXN05415,2023-11-14,Tokyo-04,Mouse,4,21.29
TXN05416,2023-09-19,Paris-05,Phone,3,766.22
TXN05417,2023-02-12,Tokyo-04,Phone,8,823.96
TXN05418,2023-08-21,London-01,Mouse,6,22.76
TXN05419,2023-01-14,Paris-05,Phone,9,743.37
TXN05420,2023-01-28,Tokyo-04,Phone,1,891.93
TXN05421,2023-12-30,Tokyo-04,Phone,1,900.24
TXN05422,2023-06-22,Tokyo-04,Mouse,8,22.79
TXN05423,2023-06-08,London-01,Monitor,8,331.25
TXN05424,2023-07-16,Berlin-03,Phone,9,893.42
TXN05425,2023-02-14,London-01,Cables,1,16.46
TXN05426,2023-02-26,Berlin-03,Keyboard,8,94.38
TXN05427,2023-01-28,Tokyo-04,Cables,8,16.78
TXN05428,2023-10-11,NYC-02,Mouse,9,26.89
TXN05429,2023-10-16,Tokyo-04,TV,2,1405.26
TXN05430,2023-07-02,London-01,Laptop,9,1355.4
TXN05431,2023-05-05,Paris-05,Laptop,6,1318.86
TXN05432,2023-10-10,Tokyo-04,Laptop,2,1029.51
TXN05433,2023-06-10,Berlin-03,Mouse,4,26.9
TXN05434,2023-01-07,Berlin-03,Mouse,9,28.57
TXN05435,2023-06-07,Berlin-03,Keyboard,8,113.28
TXN05436,2023-01-26,Tokyo-04,Cables,7,12.92
TXN05437,2023-05-22,Paris-05,Keyboard,9,100.43
TXN05438,2023-10-30,Paris-05,TV,7,1661.95
TXN05439,2023-05-24,London-01,Monitor,6,334.82
TXN05440,2023-10-15,Tokyo-04,TV,9,1475.97
TXN05441,2023-06-14,Tokyo-04,Phone,7,801.2
TXN05442,2023-06-06,London-01,Phone,2,834.63
TXN05443,2023-06-05,Berlin-03,Mouse,3,21.79
TXN05444,2023-01-28,Paris-05,Cables,2,14.17
TXN05445,2023-03-09,London-01,Cables,5,16.22
TXN05446,2023-03-11,Paris-05,Laptop,4,1378.79
TXN05447,2023-08-27,Paris-05,TV,5,1654.61
TXN05448,2023-07-01,London-01,Mouse,4,25.75
TXN05449,2023-02-25,Tokyo-04,Phone,4,714.52
TXN05450,2023-06-12,Tokyo-04,Cables,6,17.05
TXN05451,2023-07-14,Paris-05,Mouse,4,21.64
TXN05452,2023-01-08,Tokyo-04,Mouse,9,27.71
TXN05453,2023-09-24,Tokyo-04,Laptop,7,1288.81
TXN05454,2023-05-02,Berlin-03,Laptop,8,1189.98
TXN05455,2023-12-18,Tokyo-04,Cables,2,15.32
TXN05456,2023-03-18,NYC-02,Mouse,5,24.44
TXN05457,2023-04-13,Berlin-03,Laptop,4,1062.72
TXN05458,2023-07-07,Paris-05,Cables,9,16.39
TXN05459,2023-07-06,Paris-05,Cables,6,17.11
TXN05460,2023-12-19,NYC-02,Laptop,6,1207.8
TXN05461,2023-04-16,Tokyo-04,Mouse,4,27.64
TXN05462,2023-01-12,NYC-02,Cables,7,16.87
TXN05463,2023-05-04,Berlin-03,Keyboard,7,94.71
TXN05464,2023-01-29,London-01,TV,6,1684.59
TXN05465,2023-12-10,Paris-05,Laptop,2,1297.77
TXN05466,2023-09-11,Paris-05,Phone,6,821.02
TXN05467,2023-11-22,NYC-02,Laptop,7,1329.73
TXN05468,2023-09-23,Tokyo-04,Keyboard,8,92.05
TXN05469,2023-08-24,Paris-05,Keyboard,8,90.44
TXN05470,2023-06-24,Tokyo-04,Monitor,2,325.93
TXN05471,2023-12-28,Paris-05,Keyboard,4,88.06
TXN05472,2023-07-25,London-01,Cables,6,13.93
TXN05473,2023-03-12,Paris-05,Mouse,6,26.74
TXN05474,2023-12-04,NYC-02,Monitor,9,291.07
TXN05475,2023-09-25,Tokyo-04,Mouse,7,22.47
TXN05476,2023-05-04,Tokyo-04,TV,3,1331.78
TXN05477,2023-12-23,Berlin-03,Phone,4,693.18
TXN05478,2023-05-07,Paris-05,Phone,4,686.22
TXN05479,2023-01-31,London-01,TV,2,1350.82
TXN05480,2023-01-05,Paris-05,Monitor,5,278.94
TXN05481,2023-11-17,UNKNOWN,Cables,9,16.82
TXN05482,2023-06-15,NYC-02,Keyboard,9,90.99
TXN05483,2023-08-25,Paris-05,Phone,4,905.7
TXN05484,2023-11-10,Paris-05,Monitor,5,320.02
TXN05485,2023-05-07,London-01,TV,3,1478.14
TXN05486,2023-09-23,Tokyo-04,Laptop,6,1227.23
TXN05487,2023-02-07,Tokyo-04,Mouse,4,27.94
TXN05488,2023-07-06,London-01,Laptop,3,1171.25
TXN05489,2023-03-19,London-01,Laptop,6,1121.04
TXN05490,2023-11-11,Tokyo-04,Keyboard,6,105.76
TXN05491,2023-03-10,Tokyo-04,Phone,4,873.03
TXN05492,2023-01-21,Berlin-03,TV,4,1693.32
TXN05493,2023-10-02,NYC-02,Phone,7,697.72
TXN05494,2023-05-24,Tokyo-04,Mouse,5,24.48
TXN05495,2023-05-08,Berlin-03,Cables,1,13.11
TXN05496,2023-01-10,Tokyo-04,Mouse,4,27.44
TXN05497,2023-03-19,Tokyo-04,Keyboard,2,109.09
TXN05498,2023-07-22,Paris-05,Keyboard,5,88.93
TXN05499,2023-12-26,Paris-05,TV,3,1395.17
TXN05500,2023-11-04,Paris-05,Cables,1,16.47
TXN05501,2023-04-19,NYC-02,Monitor,5,276.17
TXN05502,2023-05-06,NYC-02,Phone,2,705.89
TXN05503,2023-08-13,London-01,TV,4,1619.89
TXN05504,2023-12-27,London-01,Phone,8,711.97
TXN05505,2023-06-26,London-01,Phone,5,0.0
TXN05506,2023-09-22,NYC-02,Keyboard,9,95.83
TXN05507,2023-06-23,Paris-05,Phone,8,887.12
TXN05508,2023-06-11,London-01,Laptop,6,1053.98
TXN05509,2023-02-14,Paris-05,Mouse,7,27.95
TXN05510,2023-08-21,London-01,Keyboard,6,105.24
TXN05511,2023-12-03,NYC-02,Phone,3,845.72
TXN05512,2023-06-04,London-01,Mouse,3,25.15
TXN05513,2023-06-22,London-01,Phone,3,836.54
TXN05514,2023-01-02,London-01,Cables,9,13.45
TXN05515,2023-09-06,NYC-02,Keyboard,8,111.03
TXN05516,2023-02-06,Paris-05,Mouse,6,25.21
TXN05517,2023-06-02,NYC-02,Laptop,4,1236.19
TXN05518,2023-03-01,London-01,Mouse,7,21.77
TXN05519,2023-01-01,NYC-02,Monitor,8,263.99
TXN05520,2023-10-30,Tokyo-04,Laptop,2,1230.32
TXN05521,2023-06-27,London-01,Laptop,1,1293.34
TXN05522,2023-06-17,London-01,Mouse,8,23.14
TXN05523,2023-04-19,Paris-05,Phone,8,730.49
TXN05524,2023-04-21,Berlin-03,TV,7,1284.4
TXN05525,2023-12-10,NYC-02,Mouse,9,27.75
TXN05526,2023-05-04,London-01,Phone,7,877.86
TXN05527,2023-04-08,Tokyo-04,TV,2,1310.95
TXN05528,2023-07-18,NYC-02,Laptop,3,1302.96
TXN05529,2023-02-11,Tokyo-04,Monitor,7,309.38
TXN05530,2023-09-15,Paris-05,Mouse,7,23.57
TXN05531,2023-12-11,Berlin-03,Laptop,1,1092.13
TXN05532,2023-01-24,Berlin-03,Mouse,3,24.56
TXN05533,2023-02-26,Paris-05,Keyboard,3,105.41
TXN05534,2023-05-09,Tokyo-04,TV,9,1551.61
TXN05535,2023-01-25,NYC-02,Mouse,2,26.62
TXN05536,2023-07-25,Berlin-03,Mouse,1,25.43
TXN05537,2023-10-31,London-01,Laptop,6,1229.7
TXN05538,2023-08-11,Berlin-03,Phone,7,836.07
TXN05539,2023-09-02,London-01,Monitor,1,276.95
TXN05540,2023-04-22,Tokyo-04,Cables,7,13.23
TXN05541,2023-09-19,Tokyo-04,Laptop,2,1341.94
TXN05542,2023-12-16,Paris-05,Keyboard,9,103.97
TXN05543,2023-04-24,NYC-02,Monitor,5,258.14
TXN05544,2023-04-21,Tokyo-04,Mouse,9,28.59
TXN05545,2023-09-30,Tokyo-04,Keyboard,6,112.35
TXN05546,2023-02-23,London-01,Phone,4,741.76
TXN05547,2023-03-26,Tokyo-04,Keyboard,6,89.99
TXN05548,2023-06-05,NYC-02,Laptop,1,1354.24
TXN05549,2023-09-13,Berlin-03,Monitor,3,331.0
TXN05550,2023-12-04,London-01,Mouse,5,25.09
TXN05551,2023-07-29,London-01,Mouse,3,22.19
TXN05552,2023-12-06,Tokyo-04,Mouse,2,21.78
TXN05553,2023-12-03,London-01,Mouse,8,22.1
TXN05554,2023-06-27,London-01,TV,8,1596.16
TXN05555,2023-07-05,London-01,Cables,1,16.32
TXN05556,2023-03-20,Berlin-03,Keyboard,6,112.98
TXN05557,2023-03-19,NYC-02,TV,9,1370.62
TXN05558,2023-03-11,Berlin-03,Mouse,8,21.46
TXN05559,2023-01-04,Tokyo-04,Phone,5,750.43
TXN05560,2023-09-03,Paris-05,Monitor,2,276.43
TXN05561,2023-02-28,NYC-02,Monitor,5,265.99
TXN05562,2023-05-01,Tokyo-04,Mouse,1,23.39
TXN05563,2023-01-19,Tokyo-04,Monitor,8,335.22
TXN05564,2023-11-09,Tokyo-04,TV,9,1360.44
TXN05565,2023-10-26,Berlin-03,TV,8,1350.1
TXN05566,2023-06-08,London-01,Mouse,2,23.01
TXN05567,2023-09-04,NYC-02,Cables,2,12.87
TXN05568,2023-11-10,Berlin-03,Mouse,6,28.14
TXN05569,2023-04-14,NYC-02,Mouse,8,26.89
TXN05570,2023-11-06,Paris-05,Keyboard,5,91.93
TXN05571,2023-12-13,Berlin-03,TV,3,1649.8
TXN05572,2023-03-01,Paris-05,TV,3,1389.07
TXN05573,2023-02-25,London-01,TV,8,1555.32
TXN05574,2023-01-10,London-01,Mouse,9,28.06
TXN05575,2023-03-10,Tokyo-04,TV,1,1634.47
TXN05576,2023-03-04,Tokyo-04,Keyboard,9,107.42
TXN05577,2023-06-12,Berlin-03,Monitor,6,318.05
TXN05578,2023-07-06,Berlin-03,Phone,5,882.96
TXN05579,2023-07-26,Tokyo-04,Keyboard,3,114.97
TXN05580,2023-10-15,NYC-02,TV,8,1706.15
TXN05581,2023-06-22,NYC-02,Phone,5,892.91
TXN05582,2023-08-14,Berlin-03,Laptop,3,1368.27
TXN05583,2023-01-16,Tokyo-04,Cables,4,15.84
TXN05584,2023-01-27,Tokyo-04,Laptop,6,1293.75
TXN05585,2023-02-13,Tokyo-04,TV,6,1312.53
TXN05586,2023-07-18,London-01,Cables,6,14.27
TXN05587,2023-01-12,Berlin-03,Keyboard,2,109.1
TXN05588,2023-04-11,Paris-05,Monitor,2,282.48
TXN05589,2023-02-26,London-01,Phone,1,729.41
TXN05590,2023-01-20,London-01,Phone,7,777.87
TXN05591,2023-08-23,London-01,Cables,3,16.8
TXN05592,2023-10-09,London-01,Cables,3,12.8
TXN05593,2023-01-04,Berlin-03,TV,3,1513.49
TXN05594,2023-08-22,Berlin-03,Mouse,3,21.92
TXN05595,2023-07-23,London-01,Cables,6,14.19
TXN05596,2023-06-12,Tokyo-04,Laptop,6,1117.02
TXN05597,2023-09-30,Berlin-03,Laptop,9,1102.21
TXN05598,2023-03-31,Paris-05,Mouse,4,22.56
TXN05599,2023-12-03,NYC-02,Monitor,9,309.81
TXN05600,2023-07-15,NYC-02,Keyboard,1,91.69
TXN05601,2023-09-17,NYC-02,Phone,8,748.32
TXN05602,2023-01-24,Tokyo-04,Cables,1,16.77
TXN05603,2023-11-21,Tokyo-04,Phone,6,820.34
TXN05604,2023-02-21,London-01,Cables,5,14.15
TXN05605,2023-07-24,Tokyo-04,Cables,4,16.71
TXN05606,2023-01-18,Berlin-03,Keyboard,3,99.42
TXN05607,2023-11-15,Tokyo-04,Cables,9,13.99
TXN05608,2023-11-15,Tokyo-04,Monitor,2,330.79
TXN05609,2023-11-07,NYC-02,Cables,6,0.0
TXN05610,2023-01-04,London-01,Mouse,5,21.39
TXN05611,2023-08-12,Tokyo-04,TV,8,1610.75
TXN05612,2023-08-23,London-01,Mouse,6,24.0
TXN05613,2023-07-18,London-01,Keyboard,4,89.09
TXN05614,2023-06-27,Berlin-03,Phone,2,856.16
TXN05615,2023-11-25,NYC-02,Monitor,6,283.97
TXN05616,2023-07-01,London-01,Phone,4,736.1
TXN05617,2023-05-16,London-01,Mouse,2,23.13
TXN05618,2023-12-29,Tokyo-04,Cables,5,16.65
TXN05619,2023-01-26,London-01,Mouse,6,27.44
TXN05620,2023-03-25,Berlin-03,Mouse,8,27.67
TXN05621,2023-03-22,London-01,Keyboard,4,100.44
TXN05622,2023-07-08,Berlin-03,Mouse,9,26.5
TXN05623,2023-08-31,Paris-05,TV,8,1286.27
TXN05624,2023-01-27,Paris-05,Monitor,8,260.79
TXN05625,2023-05-28,Berlin-03,TV,5,1492.72
TXN05626,2023-02-20,London-01,Cables,2,14.84
TXN05627,2023-10-31,Tokyo-04,Phone,8,720.43
TXN05628,2023-08-18,NYC-02,Mouse,9,25.59
TXN05629,2023-01-15,Tokyo-04,TV,1,1523.9
TXN05630,2023-02-03,Paris-05,Phone,9,752.75
TXN05631,2023-12-12,Berlin-03,Keyboard,5,98.1
TXN05632,2023-03-02,London-01,Laptop,3,1105.68
TXN05633,2023-04-20,Tokyo-04,TV,5,1413.57
TXN05634,2023-02-03,Berlin-03,Monitor,9,296.22
TXN05635,2023-06-19,Berlin-03,Mouse,3,23.01
TXN05636,2023-10-02,NYC-02,Phone,4,808.88
TXN05637,2023-07-26,Tokyo-04,Monitor,6,306.53
TXN05638,2023-12-26,Berlin-03,Laptop,8,0.0
TXN05639,2023-10-25,London-01,Mouse,4,21.99
TXN05640,2023-02-12,Paris-05,Mouse,9,21.72
TXN05641,2023-10-20,Tokyo-04,Phone,7,872.75
TXN05642,2023-12-08,Paris-05,Mouse,1,23.29
TXN05643,2023-03-16,Paris-05,Monitor,7,264.4
TXN05644,2023-04-18,Paris-05,TV,6,1656.39
TXN05645,2023-04-05,Paris-05,Cables,9,13.73
TXN05646,2023-10-10,NYC-02,Monitor,3,310.32
TXN05647,2023-12-30,Berlin-03,Cables,8,16.31
TXN05648,2023-10-17,Berlin-03,Mouse,6,21.49
TXN05649,2023-12-01,London-01,Laptop,6,1091.89
TXN05650,2023-04-07,Berlin-03,Keyboard,3,91.95
TXN05651,2023-05-12,Paris-05,TV,9,1309.12
TXN05652,2023-04-11,Tokyo-04,Cables,8,17.22
TXN05653,2023-02-06,Paris-05,Phone,8,760.52
TXN05654,2023-08-29,NYC-02,Mouse,1,22.97
TXN05655,2023-05-02,NYC-02,Mouse,2,25.39
TXN05656,2023-09-11,Paris-05,Monitor,2,268.77
TXN05657,2023-06-25,London-01,Laptop,8,1122.68
TXN05658,2023-01-16,Tokyo-04,Mouse,7,27.8
TXN05659,2023-12-26,NYC-02,Mouse,2,28.12
TXN05660,2023-07-11,Berlin-03,Phone,9,777.21
TXN05661,2023-09-15,London-01,Laptop,2,1155.69
TXN05662,2023-06-29,Berlin-03,Monitor,2,313.02
TXN05663,2023-05-21,Berlin-03,Phone,7,709.62
TXN05664,2023-04-17,Tokyo-04,TV,4,1520.86
TXN05665,2023-04-24,London-01,Laptop,7,1179.23
TXN05666,2023-10-09,London-01,Laptop,2,1250.42
TXN05667,2023-11-16,Berlin-03,Laptop,9,1126.62
TXN05668,2023-02-15,Paris-05,Cables,9,17.1
TXN05669,2023-10-21,NYC-02,Keyboard,8,110.94
TXN05670,2023-02-22,London-01,Laptop,1,1179.09
TXN05671,2023-02-21,Tokyo-04,Monitor,3,284.65
TXN05672,2023-10-22,Berlin-03,Mouse,3,25.52
TXN05673,2023-02-18,Berlin-03,TV,9,1416.48
TXN05674,2023-04-22,Paris-05,Laptop,8,1358.15
TXN05675,2023-04-11,Paris-05,Cables,3,13.7
TXN05676,2023-10-04,Paris-05,TV,8,1603.38
TXN05677,2023-02-01,Paris-05,Cables,5,14.67
TXN05678,2023-05-12,Tokyo-04,Monitor,4,306.96
TXN05679,2023-04-06,London-01,Keyboard,2,92.05
TXN05680,2023-11-27,Tokyo-04,Monitor,8,309.08
TXN05681,2023-05-23,Tokyo-04,TV,7,1683.14
TXN05682,2023-07-06,Berlin-03,TV,9,1546.84
TXN05683,2023-10-11,,Cables,7,14.35
TXN05684,2023-02-20,NYC-02,Laptop,4,1353.98
TXN05685,2023-02-28,Berlin-03,TV,5,1372.0
TXN05686,2023-05-20,Tokyo-04,Phone,2,774.85
TXN05687,2023-03-21,Paris-05,Monitor,9,320.16
TXN05688,2023-04-19,London-01,Cables,1,16.04
TXN05689,2023-06-06,Paris-05,Phone,4,858.84
TXN05690,2023-11-23,NYC-02,TV,4,1296.08
TXN05691,2023-02-24,London-01,TV,8,1683.42
TXN05692,2023-01-13,London-01,Keyboard,7,87.7
TXN05693,2023-12-01,NYC-02,Laptop,8,1185.21
TXN05694,2023-11-30,NYC-02,Monitor,7,308.77
TXN05695,2023-03-10,London-01,Laptop,4,1264.12
TXN05696,2023-04-05,NYC-02,TV,7,1559.82
TXN05697,2023-08-24,NYC-02,TV,7,1582.08
TXN05698,2023-05-28,Paris-05,Phone,7,697.54
TXN05699,2023-07-30,NYC-02,Cables,8,14.18
TXN05700,2023-04-01,NYC-02,Keyboard,2,108.74
TXN05701,2023-04-10,London-01,Keyboard,5,90.92
TXN05702,2023-09-22,Tokyo-04,Keyboard,8,103.39
TXN05703,2023-10-08,Berlin-03,Mouse,3,27.56
TXN05704,2023-04-12,Paris-05,Phone,6,684.69
TXN05705,2023-11-07,Berlin-03,Laptop,6,1061.87
TXN05706,2023-01-28,Tokyo-04,Monitor,2,339.63
TXN05707,2023-12-17,London-01,Monitor,2,274.76
TXN05708,2023-08-22,NYC-02,Cables,3,14.78
TXN05709,2023-10-10,NYC-02,Laptop,9,1181.13
TXN05710,2023-10-01,Tokyo-04,Monitor,4,295.65
TXN05711,2023-05-15,Berlin-03,Monitor,7,313.54
TXN05712,2023-11-16,Tokyo-04,Keyboard,3,89.84
TXN05713,2023-12-24,Tokyo-04,Keyboard,9,111.61
TXN05714,2023-06-08,NYC-02,TV,2,1564.27
TXN05715,2023-10-02,Berlin-03,Keyboard,5,90.61
TXN05716,2023-02-04,Berlin-03,TV,7,1612.48
TXN05717,2023-08-03,NYC-02,Keyboard,4,100.64
TXN05718,2023-04-22,NYC-02,Mouse,1,26.28
TXN05719,2023-10-26,Berlin-03,Keyboard,5,101.16
TXN05720,2023-03-18,Berlin-03,Monitor,5,326.0
TXN05721,2023-06-08,London-01,Laptop,8,1204.96
TXN05722,2023-04-19,NYC-02,Laptop,4,1151.3
TXN05723,2023-03-07,Paris-05,Cables,1,13.0
TXN05724,2023-11-10,Tokyo-04,Laptop,1,1114.57
TXN05725,2023-08-25,Tokyo-04,Laptop,5,1304.45
TXN05726,2023-11-01,Paris-05,Phone,5,695.7
TXN05727,2023-05-20,Berlin-03,Keyboard,9,109.22
TXN05728,2023-11-10,London-01,Monitor,1,256.71
TXN05729,2023-07-11,Paris-05,Mouse,6,27.24
TXN05730,2023-08-02,Berlin-03,Phone,4,715.73
TXN05731,2023-04-09,Paris-05,Monitor,2,292.16
TXN05732,2023-11-22,Tokyo-04,Monitor,4,308.89
TXN05733,2023-01-09,Berlin-03,Phone,8,780.79
TXN05734,2023-04-16,Paris-05,Monitor,9,318.34
TXN05735,2023-09-15,NYC-02,Monitor,1,298.67
TXN05736,2023-03-02,Berlin-03,TV,4,1339.82
TXN05737,2023-10-24,NYC-02,TV,4,1518.15
TXN05738,2023-08-31,Berlin-03,Keyboard,4,91.24
TXN05739,2023-04-06,Paris-05,Laptop,7,1112.83
TXN05740,2023-12-27,Paris-05,Laptop,9,1165.19
TXN05741,2023-07-15,London-01,Keyboard,8,95.09
TXN05742,2023-09-17,London-01,TV,4,1389.18
TXN05743,2023-01-21,Berlin-03,Cables,7,14.56
TXN05744,2023-10-06,Tokyo-04,Cables,2,14.34
TXN05745,2023-01-27,London-01,Phone,3,719.61
TXN05746,2023-05-21,NYC-02,Mouse,4,27.35
TXN05747,2023-07-01,Paris-05,Phone,1,796.56
TXN05748,2023-09-09,Paris-05,Cables,5,13.62
TXN05749,2023-10-13,Berlin-03,Monitor,7,272.38
TXN05750,2023-09-12,Tokyo-04,Cables,4,15.58
TXN05751,2023-02-08,London-01,Mouse,3,23.07
TXN05752,2023-11-20,London-01,TV,2,1351.54
TXN05753,2023-07-23,Berlin-03,Mouse,7,25.0
TXN05754,2023-06-07,Tokyo-04,Keyboard,3,89.52
TXN05755,2023-01-07,Paris-05,TV,1,1576.43
TXN05756,2023-10-23,Paris-05,Mouse,2,28.07
TXN05757,2023-11-08,NYC-02,Keyboard,6,107.74
TXN05758,2023-10-02,Tokyo-04,Keyboard,9,107.8
TXN05759,2023-01-26,Berlin-03,Monitor,3,262.93
TXN05760,2023-07-23,London-01,TV,6,1395.63
TXN05761,2023-06-02,London-01,Monitor,1,317.19
TXN05762,2023-04-24,NYC-02,Monitor,6,269.25
TXN05763,2023-11-30,Berlin-03,Monitor,8,305.15
TXN05764,2023-07-09,London-01,Cables,1,12.98
TXN05765,2023-07-06,Tokyo-04,Phone,2,856.81
TXN05766,2023-08-01,Berlin-03,Cables,2,12.77
TXN05767,2023-06-23,Tokyo-04,Mouse,7,24.31
TXN05768,2023-06-20,Tokyo-04,Laptop,1,1176.98
TXN05769,2023-05-20,Paris-05,Cables,8,14.84
TXN05770,2023-07-25,Paris-05,Monitor,2,277.68
TXN05771,2023-02-24,Tokyo-04,Monitor,3,305.92
TXN05772,2023-10-10,Berlin-03,Phone,1,887.7
TXN05773,2023-03-07,Tokyo-04,Keyboard,5,98.75
TXN05774,2023-09-23,Paris-05,Keyboard,6,87.73
TXN05775,2023-03-08,NYC-02,Monitor,4,268.54
TXN05776,2023-04-28,NYC-02,Mouse,6,23.13
TXN05777,2023-02-28,NYC-02,Monitor,6,288.35
TXN05778,2023-11-24,Berlin-03,Phone,6,857.66
TXN05779,2023-12-04,Berlin-03,Laptop,3,1108.65
TXN05780,2023-03-26,Paris-05,Laptop,3,1118.86
TXN05781,2023-03-27,Berlin-03,Cables,2,13.32
TXN05782,2023-07-04,NYC-02,Cables,1,16.81
TXN05783,2023-08-30,Paris-05,Laptop,3,1146.59
TXN05784,2023-07-08,NYC-02,Cables,7,14.79
TXN05785,2023-01-06,UNKNOWN,TV,3,1702.19
TXN05786,2023-01-07,Tokyo-04,Cables,9,15.58
TXN05787,2023-07-29,NYC-02,Mouse,4,22.17
TXN05788,2023-07-09,London-01,Cables,6,14.24
TXN05789,2023-02-01,Paris-05,TV,6,1299.74
TXN05790,2023-03-13,Paris-05,Keyboard,7,90.96
TXN05791,2023-07-09,Paris-05,Laptop,9,1262.8
TXN05792,2023-06-24,Tokyo-04,Phone,9,698.85
TXN05793,2023-05-05,London-01,Cables,7,0.0
TXN05794,2023-03-04,Berlin-03,Phone,2,884.84
TXN05795,2023-01-24,London-01,Keyboard,2,0.0
TXN05796,2023-08-01,Berlin-03,Mouse,6,21.52
TXN05797,2023-08-28,London-01,Monitor,3,331.19
TXN05798,2023-10-26,Tokyo-04,Keyboard,5,92.04
TXN05799,2023-05-04,Tokyo-04,Monitor,5,308.01
TXN05800,2023-06-28,Paris-05,Laptop,2,1245.85
TXN05801,2023-02-13,London-01,Mouse,7,23.98
TXN05802,2023-06-03,Tokyo-04,Cables,5,15.18
TXN05803,2023-09-10,NYC-02,Phone,5,917.09
TXN05804,2023-12-16,Berlin-03,Keyboard,4,87.15
TXN05805,2023-08-13,Paris-05,Monitor,5,289.31
TXN05806,2023-04-09,Berlin-03,Laptop,5,1246.82
TXN05807,2023-09-07,Tokyo-04,Keyboard,5,102.47
TXN05808,2023-09-16,Tokyo-04,Monitor,2,326.67
TXN05809,2023-07-16,Paris-05,Mouse,8,26.97
TXN05810,2023-04-23,Tokyo-04,Cables,4,16.82
TXN05811,2023-02-28,Berlin-03,TV,7,1428.1
TXN05812,2023-06-24,Berlin-03,Mouse,3,24.24
TXN05813,2023-06-11,Tokyo-04,TV,9,1652.46
TXN05814,2023-10-23,Tokyo-04,Phone,8,772.54
TXN05815,2023-10-21,Paris-05,Phone,9,875.4
TXN05816,2023-11-06,Tokyo-04,Phone,7,722.85
TXN05817,2023-03-03,Paris-05,Phone,2,825.44
TXN05818,2023-02-17,Paris-05,Cables,4,16.29
TXN05819,2023-10-15,London-01,Monitor,9,339.3
TXN05820,2023-07-13,Paris-05,Mouse,2,25.65
TXN05821,2023-04-13,Paris-05,Cables,6,12.87
TXN05822,2023-07-16,Tokyo-04,Phone,8,776.52
TXN05823,2023-10-20,NYC-02,Monitor,8,259.43
TXN05824,2023-06-11,Paris-05,Monitor,1,340.75
TXN05825,2023-11-09,Berlin-03,TV,8,1624.56
TXN05826,2023-12-31,London-01,Cables,6,12.8
TXN05827,2023-05-23,Tokyo-04,TV,6,1446.2
TXN05828,2023-03-20,NYC-02,TV,1,1323.83
TXN05829,2023-06-18,London-01,Phone,3,893.78
TXN05830,2023-05-28,Paris-05,Keyboard,4,101.74
TXN05831,2023-11-01,Tokyo-04,Mouse,9,23.58
TXN05832,2023-03-08,Berlin-03,Keyboard,2,85.93
TXN05833,2023-08-04,Paris-05,Monitor,6,263.41
TXN05834,2023-10-24,Tokyo-04,TV,3,1722.37
TXN05835,2023-10-02,Paris-05,Keyboard,3,89.25
TXN05836,2023-10-11,London-01,Cables,9,16.24
TXN05837,2023-10-02,Tokyo-04,Mouse,9,22.91
TXN05838,2023-05-29,Berlin-03,Laptop,9,1052.59
TXN05839,2023-07-17,Berlin-03,TV,3,0.0
TXN05840,2023-04-07,Berlin-03,Mouse,2,27.6
TXN05841,2023-05-26,Berlin-03,Monitor,2,264.42
TXN05842,2023-05-25,Berlin-03,Monitor,4,307.82
TXN05843,2023-07-13,Paris-05,TV,1,0.0
TXN05844,2023-04-18,Paris-05,Mouse,9,22.4
TXN05845,2023-06-09,UNKNOWN,Cables,2,15.04
TXN05846,2023-02-19,,Laptop,8,1260.8
TXN05847,2023-06-12,NYC-02,Monitor,8,295.31
TXN05848,2023-06-13,NYC-02,TV,1,1617.36
TXN05849,2023-04-24,Berlin-03,Keyboard,5,112.61
TXN05850,2023-02-04,NYC-02,Cables,3,12.78
TXN05851,2023-04-05,NYC-02,Cables,6,13.44
TXN05852,2023-05-03,Tokyo-04,Laptop,4,1193.75
TXN05853,2023-04-22,Tokyo-04,Mouse,2,27.03
TXN05854,2023-03-22,Tokyo-04,Keyboard,8,0.0
TXN05855,2023-05-19,Berlin-03,Phone,3,896.8
TXN05856,2023-10-04,Tokyo-04,Cables,7,13.36
TXN05857,2023-07-04,Tokyo-04,Mouse,3,26.25
TXN05858,2023-04-01,Berlin-03,Keyboard,3,108.1
TXN05859,2023-08-31,London-01,Cables,3,13.38
TXN05860,2023-02-27,NYC-02,Cables,7,14.15
TXN05861,2023-12-01,Paris-05,Monitor,4,281.63
